vg	-I(Vds)
Step Information: VÂ§tj=25 Vds=1  (Run: 1/6)
1.491999999999977e+001	5.267437e+001
1.493999999999977e+001	5.270500e+001
1.495999999999977e+001	5.273550e+001
1.497999999999977e+001	5.276588e+001
1.499999999999977e+001	5.279612e+001
1.501999999999977e+001	5.282623e+001
1.503999999999977e+001	5.285621e+001
1.505999999999977e+001	5.288607e+001
1.507999999999977e+001	5.291579e+001
1.509999999999977e+001	5.294540e+001
1.511999999999977e+001	5.297487e+001
1.513999999999977e+001	5.300422e+001
1.515999999999977e+001	5.303345e+001
1.517999999999977e+001	5.306255e+001
1.519999999999977e+001	5.309152e+001
1.521999999999976e+001	5.312038e+001
1.523999999999976e+001	5.314911e+001
1.525999999999976e+001	5.317772e+001
1.527999999999976e+001	5.320621e+001
1.529999999999976e+001	5.323457e+001
1.531999999999976e+001	5.326282e+001
1.533999999999976e+001	5.329095e+001
1.535999999999976e+001	5.331896e+001
1.537999999999976e+001	5.334685e+001
1.539999999999976e+001	5.337463e+001
1.541999999999976e+001	5.340228e+001
1.543999999999976e+001	5.342982e+001
1.545999999999976e+001	5.345724e+001
1.547999999999976e+001	5.348455e+001
1.549999999999976e+001	5.351175e+001
1.551999999999976e+001	5.353883e+001
1.553999999999976e+001	5.356580e+001
1.555999999999976e+001	5.359265e+001
1.557999999999976e+001	5.361939e+001
1.559999999999976e+001	5.364602e+001
1.561999999999976e+001	5.367253e+001
1.563999999999976e+001	5.369894e+001
1.565999999999976e+001	5.372523e+001
1.567999999999976e+001	5.375142e+001
1.569999999999975e+001	5.377750e+001
1.571999999999975e+001	5.380347e+001
1.573999999999975e+001	5.382932e+001
1.575999999999975e+001	5.385508e+001
1.577999999999975e+001	5.388072e+001
1.579999999999975e+001	5.390626e+001
1.581999999999975e+001	5.393169e+001
1.583999999999975e+001	5.395702e+001
1.585999999999975e+001	5.398224e+001
1.587999999999975e+001	5.400735e+001
1.589999999999975e+001	5.403237e+001
1.591999999999975e+001	5.405728e+001
1.593999999999975e+001	5.408208e+001
1.595999999999975e+001	5.410678e+001
1.597999999999975e+001	5.413139e+001
1.599999999999975e+001	5.415589e+001
1.601999999999975e+001	5.418029e+001
1.603999999999975e+001	5.420459e+001
1.605999999999975e+001	5.422878e+001
1.607999999999975e+001	5.425288e+001
1.609999999999975e+001	5.427688e+001
1.611999999999975e+001	5.430078e+001
1.613999999999975e+001	5.432458e+001
1.615999999999974e+001	5.434829e+001
1.617999999999974e+001	5.437190e+001
1.619999999999974e+001	5.439541e+001
1.621999999999974e+001	5.441882e+001
1.623999999999974e+001	5.444214e+001
1.625999999999974e+001	5.446537e+001
1.627999999999974e+001	5.448849e+001
1.629999999999974e+001	5.451153e+001
1.631999999999974e+001	5.453447e+001
1.633999999999974e+001	5.455732e+001
1.635999999999974e+001	5.458007e+001
1.637999999999974e+001	5.460273e+001
1.639999999999974e+001	5.462530e+001
1.641999999999974e+001	5.464778e+001
1.643999999999974e+001	5.467017e+001
1.645999999999974e+001	5.469246e+001
1.647999999999974e+001	5.471466e+001
1.649999999999974e+001	5.473678e+001
1.651999999999974e+001	5.475881e+001
1.653999999999974e+001	5.478074e+001
1.655999999999974e+001	5.480259e+001
1.657999999999974e+001	5.482435e+001
1.659999999999974e+001	5.484602e+001
1.661999999999974e+001	5.486761e+001
1.663999999999973e+001	5.488911e+001
1.665999999999973e+001	5.491052e+001
1.667999999999973e+001	5.493184e+001
1.669999999999973e+001	5.495308e+001
1.671999999999973e+001	5.497424e+001
1.673999999999973e+001	5.499530e+001
1.675999999999973e+001	5.501629e+001
1.677999999999973e+001	5.503719e+001
1.679999999999973e+001	5.505801e+001
1.681999999999973e+001	5.507874e+001
1.683999999999973e+001	5.509939e+001
1.685999999999973e+001	5.511996e+001
1.687999999999973e+001	5.514045e+001
1.689999999999973e+001	5.516085e+001
1.691999999999973e+001	5.518118e+001
1.693999999999973e+001	5.520142e+001
1.695999999999973e+001	5.522158e+001
1.697999999999973e+001	5.524166e+001
1.699999999999973e+001	5.526166e+001
1.701999999999973e+001	5.528159e+001
1.703999999999973e+001	5.530143e+001
1.705999999999973e+001	5.532119e+001
1.707999999999973e+001	5.534088e+001
1.709999999999972e+001	5.536049e+001
1.711999999999972e+001	5.538002e+001
1.713999999999972e+001	5.539948e+001
1.715999999999972e+001	5.541885e+001
1.717999999999972e+001	5.543815e+001
1.719999999999972e+001	5.545737e+001
1.721999999999972e+001	5.547652e+001
1.723999999999972e+001	5.549560e+001
1.725999999999972e+001	5.551460e+001
1.727999999999972e+001	5.553352e+001
1.729999999999972e+001	5.555237e+001
1.731999999999972e+001	5.557115e+001
1.733999999999972e+001	5.558985e+001
1.735999999999972e+001	5.560848e+001
1.737999999999972e+001	5.562704e+001
1.739999999999972e+001	5.564552e+001
1.741999999999972e+001	5.566393e+001
1.743999999999972e+001	5.568227e+001
1.745999999999972e+001	5.570054e+001
1.747999999999972e+001	5.571873e+001
1.749999999999972e+001	5.573686e+001
1.751999999999972e+001	5.575492e+001
1.753999999999972e+001	5.577290e+001
1.755999999999972e+001	5.579082e+001
1.757999999999971e+001	5.580867e+001
1.759999999999971e+001	5.582644e+001
1.761999999999971e+001	5.584415e+001
1.763999999999971e+001	5.586179e+001
1.765999999999971e+001	5.587936e+001
1.767999999999971e+001	5.589687e+001
1.769999999999971e+001	5.591430e+001
1.771999999999971e+001	5.593167e+001
1.773999999999971e+001	5.594897e+001
1.775999999999971e+001	5.596621e+001
1.777999999999971e+001	5.598337e+001
1.779999999999971e+001	5.600048e+001
1.781999999999971e+001	5.601751e+001
1.783999999999971e+001	5.603448e+001
1.785999999999971e+001	5.605139e+001
1.787999999999971e+001	5.606823e+001
1.789999999999971e+001	5.608501e+001
1.791999999999971e+001	5.610172e+001
1.793999999999971e+001	5.611837e+001
1.795999999999971e+001	5.613495e+001
1.797999999999971e+001	5.615147e+001
1.799999999999971e+001	5.616793e+001
1.801999999999971e+001	5.618433e+001
1.803999999999970e+001	5.620066e+001
1.805999999999970e+001	5.621693e+001
1.807999999999970e+001	5.623314e+001
1.809999999999970e+001	5.624929e+001
1.811999999999970e+001	5.626538e+001
1.813999999999970e+001	5.628140e+001
1.815999999999970e+001	5.629737e+001
1.817999999999970e+001	5.631327e+001
1.819999999999970e+001	5.632912e+001
1.821999999999970e+001	5.634490e+001
1.823999999999970e+001	5.636063e+001
1.825999999999970e+001	5.637629e+001
1.827999999999970e+001	5.639190e+001
1.829999999999970e+001	5.640744e+001
1.831999999999970e+001	5.642293e+001
1.833999999999970e+001	5.643836e+001
1.835999999999970e+001	5.645374e+001
1.837999999999970e+001	5.646905e+001
1.839999999999970e+001	5.648431e+001
1.841999999999970e+001	5.649951e+001
1.843999999999970e+001	5.651465e+001
1.845999999999970e+001	5.652974e+001
1.847999999999970e+001	5.654477e+001
1.849999999999969e+001	5.655974e+001
1.851999999999969e+001	5.657466e+001
1.853999999999969e+001	5.658952e+001
1.855999999999969e+001	5.660433e+001
1.857999999999969e+001	5.661908e+001
1.859999999999969e+001	5.663377e+001
1.861999999999969e+001	5.664841e+001
1.863999999999969e+001	5.666300e+001
1.865999999999969e+001	5.667754e+001
1.867999999999969e+001	5.669202e+001
1.869999999999969e+001	5.670644e+001
1.871999999999969e+001	5.672081e+001
1.873999999999969e+001	5.673513e+001
1.875999999999969e+001	5.674940e+001
1.877999999999969e+001	5.676361e+001
1.879999999999969e+001	5.677777e+001
1.881999999999969e+001	5.679188e+001
1.883999999999969e+001	5.680594e+001
1.885999999999969e+001	5.681994e+001
1.887999999999969e+001	5.683390e+001
1.889999999999969e+001	5.684780e+001
1.891999999999969e+001	5.686165e+001
1.893999999999969e+001	5.687545e+001
1.895999999999969e+001	5.688920e+001
1.897999999999968e+001	5.690290e+001
1.899999999999968e+001	5.691655e+001
1.901999999999968e+001	5.693015e+001
1.903999999999968e+001	5.694370e+001
1.905999999999968e+001	5.695720e+001
1.907999999999968e+001	5.697065e+001
1.909999999999968e+001	5.698405e+001
1.911999999999968e+001	5.699740e+001
1.913999999999968e+001	5.701070e+001
1.915999999999968e+001	5.702396e+001
1.917999999999968e+001	5.703717e+001
1.919999999999968e+001	5.705033e+001
1.921999999999968e+001	5.706344e+001
1.923999999999968e+001	5.707650e+001
1.925999999999968e+001	5.708952e+001
1.927999999999968e+001	5.710249e+001
1.929999999999968e+001	5.711541e+001
1.931999999999968e+001	5.712829e+001
1.933999999999968e+001	5.714112e+001
1.935999999999968e+001	5.715390e+001
1.937999999999968e+001	5.716664e+001
1.939999999999968e+001	5.717933e+001
1.941999999999968e+001	5.719197e+001
1.943999999999967e+001	5.720457e+001
1.945999999999967e+001	5.721713e+001
1.947999999999967e+001	5.722964e+001
1.949999999999967e+001	5.724210e+001
1.951999999999967e+001	5.725452e+001
1.953999999999967e+001	5.726690e+001
1.955999999999967e+001	5.727923e+001
1.957999999999967e+001	5.729152e+001
1.959999999999967e+001	5.730376e+001
1.961999999999967e+001	5.731596e+001
1.963999999999967e+001	5.732812e+001
1.965999999999967e+001	5.734023e+001
1.967999999999967e+001	5.735230e+001
1.969999999999967e+001	5.736433e+001
1.971999999999967e+001	5.737631e+001
1.973999999999967e+001	5.738826e+001
1.975999999999967e+001	5.740015e+001
1.977999999999967e+001	5.741201e+001
1.979999999999967e+001	5.742383e+001
1.981999999999967e+001	5.743560e+001
1.983999999999967e+001	5.744733e+001
1.985999999999967e+001	5.745902e+001
1.987999999999967e+001	5.747067e+001
1.989999999999967e+001	5.748228e+001
1.991999999999966e+001	5.749385e+001
1.993999999999966e+001	5.750537e+001
1.995999999999966e+001	5.751686e+001
1.997999999999966e+001	5.752830e+001
2.000000000000000e+001	5.753971e+001
Step Information: VÂ§tj=225 Vds=3  (Run: 6/6)
0.000000000000000e+000	5.088013e-005
2.000000000000000e-002	5.431106e-005
4.000000000000000e-002	5.797232e-005
6.000000000000000e-002	6.187930e-005
8.000000000000000e-002	6.604835e-005
1.000000000000000e-001	7.049694e-005
1.200000000000000e-001	7.524369e-005
1.400000000000000e-001	8.030841e-005
1.600000000000000e-001	8.571226e-005
1.800000000000000e-001	9.147777e-005
2.000000000000000e-001	9.762894e-005
2.200000000000000e-001	1.041913e-004
2.400000000000000e-001	1.111923e-004
2.600000000000000e-001	1.186607e-004
2.800000000000000e-001	1.266277e-004
3.000000000000000e-001	1.351261e-004
3.200000000000000e-001	1.441910e-004
3.400000000000000e-001	1.538599e-004
3.600000000000000e-001	1.641726e-004
3.800000000000001e-001	1.751714e-004
4.000000000000001e-001	1.869017e-004
4.200000000000001e-001	1.994113e-004
4.400000000000001e-001	2.127516e-004
4.600000000000001e-001	2.269771e-004
4.800000000000002e-001	2.421456e-004
5.000000000000001e-001	2.583191e-004
5.200000000000001e-001	2.755632e-004
5.400000000000002e-001	2.939478e-004
5.600000000000002e-001	3.135474e-004
5.800000000000002e-001	3.344411e-004
6.000000000000002e-001	3.567130e-004
6.200000000000002e-001	3.804528e-004
6.400000000000002e-001	4.057556e-004
6.600000000000003e-001	4.327229e-004
6.800000000000003e-001	4.614622e-004
7.000000000000003e-001	4.920880e-004
7.200000000000003e-001	5.247221e-004
7.400000000000003e-001	5.594938e-004
7.600000000000003e-001	5.965405e-004
7.800000000000004e-001	6.360082e-004
8.000000000000004e-001	6.780520e-004
8.200000000000004e-001	7.228369e-004
8.400000000000004e-001	7.705376e-004
8.600000000000004e-001	8.213402e-004
8.800000000000005e-001	8.754418e-004
9.000000000000005e-001	9.330519e-004
9.200000000000005e-001	9.943926e-004
9.400000000000005e-001	1.059700e-003
9.600000000000005e-001	1.129224e-003
9.800000000000005e-001	1.203230e-003
1.000000000000000e+000	1.281999e-003
1.020000000000001e+000	1.365831e-003
1.040000000000001e+000	1.455040e-003
1.060000000000001e+000	1.549963e-003
1.080000000000001e+000	1.650955e-003
1.100000000000001e+000	1.758391e-003
1.120000000000001e+000	1.872671e-003
1.140000000000001e+000	1.994217e-003
1.160000000000001e+000	2.123474e-003
1.180000000000001e+000	2.260917e-003
1.200000000000001e+000	2.407045e-003
1.220000000000001e+000	2.562388e-003
1.240000000000001e+000	2.727505e-003
1.260000000000001e+000	2.902989e-003
1.280000000000001e+000	3.089464e-003
1.300000000000001e+000	3.287591e-003
1.320000000000001e+000	3.498069e-003
1.340000000000001e+000	3.721636e-003
1.360000000000001e+000	3.959068e-003
1.380000000000001e+000	4.211188e-003
1.400000000000001e+000	4.478863e-003
1.420000000000001e+000	4.763007e-003
1.440000000000001e+000	5.064583e-003
1.460000000000001e+000	5.384608e-003
1.480000000000001e+000	5.724151e-003
1.500000000000001e+000	6.084341e-003
1.520000000000001e+000	6.466363e-003
1.540000000000001e+000	6.871468e-003
1.560000000000001e+000	7.300971e-003
1.580000000000001e+000	7.756251e-003
1.600000000000001e+000	8.238764e-003
1.620000000000001e+000	8.750036e-003
1.640000000000001e+000	9.291671e-003
1.660000000000001e+000	9.865353e-003
1.680000000000001e+000	1.047285e-002
1.700000000000001e+000	1.111601e-002
1.720000000000001e+000	1.179679e-002
1.740000000000001e+000	1.251721e-002
1.760000000000001e+000	1.327942e-002
1.780000000000001e+000	1.408565e-002
1.800000000000001e+000	1.493823e-002
1.820000000000001e+000	1.583962e-002
1.840000000000001e+000	1.679237e-002
1.860000000000001e+000	1.779916e-002
1.880000000000001e+000	1.886278e-002
1.900000000000001e+000	1.998614e-002
1.920000000000001e+000	2.117228e-002
1.940000000000001e+000	2.242438e-002
1.960000000000001e+000	2.374573e-002
1.980000000000001e+000	2.513979e-002
2.000000000000001e+000	2.661014e-002
2.020000000000001e+000	2.816050e-002
2.040000000000001e+000	2.979476e-002
2.060000000000001e+000	3.151694e-002
2.080000000000001e+000	3.333123e-002
2.100000000000001e+000	3.524196e-002
2.120000000000001e+000	3.725365e-002
2.140000000000002e+000	3.937097e-002
2.160000000000002e+000	4.159874e-002
2.180000000000002e+000	4.394199e-002
2.200000000000002e+000	4.640589e-002
2.220000000000002e+000	4.899579e-002
2.240000000000002e+000	5.171725e-002
2.260000000000002e+000	5.457596e-002
2.280000000000002e+000	5.757783e-002
2.300000000000002e+000	6.072894e-002
2.320000000000002e+000	6.403554e-002
2.340000000000002e+000	6.750411e-002
2.360000000000002e+000	7.114127e-002
2.380000000000002e+000	7.495384e-002
2.400000000000002e+000	7.894883e-002
2.420000000000002e+000	8.313346e-002
2.440000000000002e+000	8.751510e-002
2.460000000000002e+000	9.210132e-002
2.480000000000002e+000	9.689989e-002
2.500000000000002e+000	1.019187e-001
2.520000000000002e+000	1.071660e-001
2.540000000000002e+000	1.126499e-001
2.560000000000002e+000	1.183791e-001
2.580000000000002e+000	1.243620e-001
2.600000000000002e+000	1.306077e-001
2.620000000000002e+000	1.371250e-001
2.640000000000002e+000	1.439230e-001
2.660000000000002e+000	1.510113e-001
2.680000000000002e+000	1.583991e-001
2.700000000000002e+000	1.660961e-001
2.720000000000002e+000	1.741121e-001
2.740000000000002e+000	1.824569e-001
2.760000000000002e+000	1.911407e-001
2.780000000000002e+000	2.001736e-001
2.800000000000002e+000	2.095659e-001
2.820000000000002e+000	2.193279e-001
2.840000000000002e+000	2.294702e-001
2.860000000000002e+000	2.400034e-001
2.880000000000002e+000	2.509382e-001
2.900000000000002e+000	2.622854e-001
2.920000000000002e+000	2.740559e-001
2.940000000000002e+000	2.862605e-001
2.960000000000002e+000	2.989104e-001
2.980000000000002e+000	3.120165e-001
3.000000000000002e+000	3.255900e-001
3.020000000000002e+000	3.396419e-001
3.040000000000002e+000	3.541836e-001
3.060000000000002e+000	3.692261e-001
3.080000000000002e+000	3.847806e-001
3.100000000000002e+000	4.008585e-001
3.120000000000002e+000	4.174709e-001
3.140000000000002e+000	4.346290e-001
3.160000000000002e+000	4.523440e-001
3.180000000000002e+000	4.706270e-001
3.200000000000002e+000	4.894892e-001
3.220000000000002e+000	5.089417e-001
3.240000000000002e+000	5.289955e-001
3.260000000000003e+000	5.496615e-001
3.280000000000003e+000	5.709507e-001
3.300000000000003e+000	5.928741e-001
3.320000000000003e+000	6.154422e-001
3.340000000000003e+000	6.386658e-001
3.360000000000003e+000	6.625555e-001
3.380000000000003e+000	6.871219e-001
3.400000000000003e+000	7.123753e-001
3.420000000000003e+000	7.383260e-001
3.440000000000003e+000	7.649842e-001
3.460000000000003e+000	7.923600e-001
3.480000000000003e+000	8.204634e-001
3.500000000000003e+000	8.493041e-001
3.520000000000003e+000	8.788919e-001
3.540000000000003e+000	9.092364e-001
3.560000000000003e+000	9.403470e-001
3.580000000000003e+000	9.722330e-001
3.600000000000003e+000	1.004904e+000
3.620000000000003e+000	1.038368e+000
3.640000000000003e+000	1.072634e+000
3.660000000000003e+000	1.107712e+000
3.680000000000003e+000	1.143609e+000
3.700000000000003e+000	1.180335e+000
3.720000000000003e+000	1.217896e+000
3.740000000000003e+000	1.256303e+000
3.760000000000003e+000	1.295562e+000
3.780000000000003e+000	1.335681e+000
3.800000000000003e+000	1.376667e+000
3.820000000000003e+000	1.418530e+000
3.840000000000003e+000	1.461275e+000
3.860000000000003e+000	1.504909e+000
3.880000000000003e+000	1.549441e+000
3.900000000000003e+000	1.594876e+000
3.920000000000003e+000	1.641222e+000
3.940000000000003e+000	1.688484e+000
3.960000000000003e+000	1.736670e+000
3.980000000000003e+000	1.785785e+000
4.000000000000003e+000	1.835836e+000
4.020000000000002e+000	1.886829e+000
4.040000000000002e+000	1.938768e+000
4.060000000000001e+000	1.991661e+000
4.080000000000001e+000	2.045511e+000
4.100000000000001e+000	2.100326e+000
4.120000000000000e+000	2.156109e+000
4.140000000000000e+000	2.212866e+000
4.159999999999999e+000	2.270602e+000
4.179999999999999e+000	2.329320e+000
4.199999999999998e+000	2.389027e+000
4.219999999999998e+000	2.449726e+000
4.239999999999998e+000	2.511422e+000
4.259999999999997e+000	2.574118e+000
4.279999999999997e+000	2.637820e+000
4.299999999999996e+000	2.702529e+000
4.319999999999996e+000	2.768251e+000
4.339999999999995e+000	2.834989e+000
4.359999999999995e+000	2.902745e+000
4.379999999999995e+000	2.971525e+000
4.399999999999994e+000	3.041330e+000
4.419999999999994e+000	3.112163e+000
4.439999999999993e+000	3.184028e+000
4.459999999999993e+000	3.256927e+000
4.479999999999992e+000	3.330862e+000
4.499999999999992e+000	3.405836e+000
4.519999999999992e+000	3.481851e+000
4.539999999999991e+000	3.558909e+000
4.559999999999991e+000	3.637012e+000
4.579999999999990e+000	3.716163e+000
4.599999999999990e+000	3.796361e+000
4.619999999999989e+000	3.877609e+000
4.639999999999989e+000	3.959908e+000
4.659999999999989e+000	4.043258e+000
4.679999999999988e+000	4.127661e+000
4.699999999999988e+000	4.213117e+000
4.719999999999987e+000	4.299627e+000
4.739999999999987e+000	4.387190e+000
4.759999999999987e+000	4.475808e+000
4.779999999999986e+000	4.565478e+000
4.799999999999986e+000	4.656202e+000
4.819999999999985e+000	4.747978e+000
4.839999999999985e+000	4.840805e+000
4.859999999999984e+000	4.934681e+000
4.879999999999984e+000	5.029606e+000
4.899999999999984e+000	5.125577e+000
4.919999999999983e+000	5.222592e+000
4.939999999999983e+000	5.320648e+000
4.959999999999982e+000	5.419743e+000
4.979999999999982e+000	5.519873e+000
4.999999999999981e+000	5.621035e+000
5.019999999999981e+000	5.723224e+000
5.039999999999981e+000	5.826437e+000
5.059999999999980e+000	5.930667e+000
5.079999999999980e+000	6.035910e+000
5.099999999999979e+000	6.142160e+000
5.119999999999979e+000	6.249411e+000
5.139999999999978e+000	6.357656e+000
5.159999999999978e+000	6.466886e+000
5.179999999999978e+000	6.577095e+000
5.199999999999977e+000	6.688274e+000
5.219999999999977e+000	6.800413e+000
5.239999999999976e+000	6.913503e+000
5.259999999999976e+000	7.027534e+000
5.279999999999975e+000	7.142494e+000
5.299999999999975e+000	7.258371e+000
5.319999999999975e+000	7.375153e+000
5.339999999999974e+000	7.492827e+000
5.359999999999974e+000	7.611379e+000
5.379999999999973e+000	7.730794e+000
5.399999999999973e+000	7.851057e+000
5.419999999999972e+000	7.972150e+000
5.439999999999972e+000	8.094058e+000
5.459999999999972e+000	8.216763e+000
5.479999999999971e+000	8.340245e+000
5.499999999999971e+000	8.464485e+000
5.519999999999970e+000	8.589463e+000
5.539999999999970e+000	8.715158e+000
5.559999999999969e+000	8.841547e+000
5.579999999999969e+000	8.968608e+000
5.599999999999969e+000	9.096318e+000
5.619999999999968e+000	9.224652e+000
5.639999999999968e+000	9.353586e+000
5.659999999999967e+000	9.483092e+000
5.679999999999967e+000	9.613147e+000
5.699999999999966e+000	9.743720e+000
5.719999999999966e+000	9.874786e+000
5.739999999999966e+000	1.000632e+001
5.759999999999965e+000	1.013828e+001
5.779999999999965e+000	1.027065e+001
5.799999999999964e+000	1.040340e+001
5.819999999999964e+000	1.053649e+001
5.839999999999963e+000	1.066989e+001
5.859999999999963e+000	1.080359e+001
5.879999999999963e+000	1.093753e+001
5.899999999999962e+000	1.107169e+001
5.919999999999962e+000	1.120605e+001
5.939999999999961e+000	1.134056e+001
5.959999999999961e+000	1.147519e+001
5.979999999999961e+000	1.160993e+001
5.999999999999960e+000	1.174473e+001
6.019999999999960e+000	1.187955e+001
6.039999999999959e+000	1.201439e+001
6.059999999999959e+000	1.214919e+001
6.079999999999958e+000	1.228393e+001
6.099999999999958e+000	1.241858e+001
6.119999999999958e+000	1.255311e+001
6.139999999999957e+000	1.268750e+001
6.159999999999957e+000	1.282170e+001
6.179999999999956e+000	1.295571e+001
6.199999999999956e+000	1.308948e+001
6.219999999999955e+000	1.322299e+001
6.239999999999955e+000	1.335622e+001
6.259999999999955e+000	1.348913e+001
6.279999999999954e+000	1.362171e+001
6.299999999999954e+000	1.375394e+001
6.319999999999953e+000	1.388578e+001
6.339999999999953e+000	1.401722e+001
6.359999999999952e+000	1.414824e+001
6.379999999999952e+000	1.427881e+001
6.399999999999952e+000	1.440891e+001
6.419999999999951e+000	1.453853e+001
6.439999999999951e+000	1.466765e+001
6.459999999999950e+000	1.479626e+001
6.479999999999950e+000	1.492432e+001
6.499999999999949e+000	1.505184e+001
6.519999999999949e+000	1.517879e+001
6.539999999999949e+000	1.530517e+001
6.559999999999948e+000	1.543095e+001
6.579999999999948e+000	1.555613e+001
6.599999999999947e+000	1.568069e+001
6.619999999999947e+000	1.580462e+001
6.639999999999946e+000	1.592792e+001
6.659999999999946e+000	1.605057e+001
6.679999999999946e+000	1.617257e+001
6.699999999999945e+000	1.629391e+001
6.719999999999945e+000	1.641457e+001
6.739999999999944e+000	1.653456e+001
6.759999999999944e+000	1.665386e+001
6.779999999999943e+000	1.677248e+001
6.799999999999943e+000	1.689040e+001
6.819999999999943e+000	1.700763e+001
6.839999999999942e+000	1.712415e+001
6.859999999999942e+000	1.723996e+001
6.879999999999941e+000	1.735507e+001
6.899999999999941e+000	1.746946e+001
6.919999999999940e+000	1.758314e+001
6.939999999999940e+000	1.769611e+001
6.959999999999940e+000	1.780835e+001
6.979999999999939e+000	1.791988e+001
6.999999999999939e+000	1.803069e+001
7.019999999999938e+000	1.814078e+001
7.039999999999938e+000	1.825015e+001
7.059999999999937e+000	1.835881e+001
7.079999999999937e+000	1.846674e+001
7.099999999999937e+000	1.857395e+001
7.119999999999936e+000	1.868045e+001
7.139999999999936e+000	1.878623e+001
7.159999999999935e+000	1.889130e+001
7.179999999999935e+000	1.899565e+001
7.199999999999935e+000	1.909930e+001
7.219999999999934e+000	1.920223e+001
7.239999999999934e+000	1.930446e+001
7.259999999999933e+000	1.940598e+001
7.279999999999933e+000	1.950681e+001
7.299999999999932e+000	1.960693e+001
7.319999999999932e+000	1.970635e+001
7.339999999999932e+000	1.980508e+001
7.359999999999931e+000	1.990313e+001
7.379999999999931e+000	2.000048e+001
7.399999999999930e+000	2.009715e+001
7.419999999999930e+000	2.019314e+001
7.439999999999929e+000	2.028845e+001
7.459999999999929e+000	2.038309e+001
7.479999999999929e+000	2.047705e+001
7.499999999999928e+000	2.057035e+001
7.519999999999928e+000	2.066298e+001
7.539999999999927e+000	2.075496e+001
7.559999999999927e+000	2.084628e+001
7.579999999999926e+000	2.093695e+001
7.599999999999926e+000	2.102697e+001
7.619999999999926e+000	2.111634e+001
7.639999999999925e+000	2.120507e+001
7.659999999999925e+000	2.129317e+001
7.679999999999924e+000	2.138063e+001
7.699999999999924e+000	2.146746e+001
7.719999999999923e+000	2.155367e+001
7.739999999999923e+000	2.163926e+001
7.759999999999923e+000	2.172423e+001
7.779999999999922e+000	2.180859e+001
7.799999999999922e+000	2.189234e+001
7.819999999999921e+000	2.197548e+001
7.839999999999921e+000	2.205802e+001
7.859999999999920e+000	2.213997e+001
7.879999999999920e+000	2.222132e+001
7.899999999999920e+000	2.230208e+001
7.919999999999919e+000	2.238226e+001
7.939999999999919e+000	2.246185e+001
7.959999999999918e+000	2.254087e+001
7.979999999999918e+000	2.261932e+001
7.999999999999917e+000	2.269720e+001
8.019999999999918e+000	2.277451e+001
8.039999999999917e+000	2.285126e+001
8.059999999999917e+000	2.292746e+001
8.079999999999917e+000	2.300310e+001
8.099999999999916e+000	2.307819e+001
8.119999999999916e+000	2.315274e+001
8.139999999999915e+000	2.322674e+001
8.159999999999915e+000	2.330021e+001
8.179999999999915e+000	2.337315e+001
8.199999999999914e+000	2.344555e+001
8.219999999999914e+000	2.351743e+001
8.239999999999913e+000	2.358879e+001
8.259999999999913e+000	2.365962e+001
8.279999999999912e+000	2.372995e+001
8.299999999999912e+000	2.379976e+001
8.319999999999912e+000	2.386906e+001
8.339999999999911e+000	2.393787e+001
8.359999999999911e+000	2.400617e+001
8.379999999999910e+000	2.407397e+001
8.399999999999910e+000	2.414129e+001
8.419999999999909e+000	2.420811e+001
8.439999999999909e+000	2.427445e+001
8.459999999999909e+000	2.434031e+001
8.479999999999908e+000	2.440569e+001
8.499999999999908e+000	2.447060e+001
8.519999999999907e+000	2.453504e+001
8.539999999999907e+000	2.459901e+001
8.559999999999906e+000	2.466251e+001
8.579999999999906e+000	2.472556e+001
8.599999999999906e+000	2.478815e+001
8.619999999999905e+000	2.485028e+001
8.639999999999905e+000	2.491197e+001
8.659999999999904e+000	2.497321e+001
8.679999999999904e+000	2.503400e+001
8.699999999999903e+000	2.509436e+001
8.719999999999903e+000	2.515428e+001
8.739999999999903e+000	2.521377e+001
8.759999999999902e+000	2.527283e+001
8.779999999999902e+000	2.533146e+001
8.799999999999901e+000	2.538966e+001
8.819999999999901e+000	2.544745e+001
8.839999999999900e+000	2.550482e+001
8.859999999999900e+000	2.556178e+001
8.879999999999900e+000	2.561833e+001
8.899999999999899e+000	2.567447e+001
8.919999999999899e+000	2.573020e+001
8.939999999999898e+000	2.578553e+001
8.959999999999898e+000	2.584047e+001
8.979999999999897e+000	2.589501e+001
8.999999999999897e+000	2.594916e+001
9.019999999999897e+000	2.600292e+001
9.039999999999896e+000	2.605630e+001
9.059999999999896e+000	2.610929e+001
9.079999999999895e+000	2.616190e+001
9.099999999999895e+000	2.621413e+001
9.119999999999894e+000	2.626599e+001
9.139999999999894e+000	2.631748e+001
9.159999999999894e+000	2.636860e+001
9.179999999999893e+000	2.641936e+001
9.199999999999893e+000	2.646975e+001
9.219999999999892e+000	2.651978e+001
9.239999999999892e+000	2.656946e+001
9.259999999999891e+000	2.661878e+001
9.279999999999891e+000	2.666775e+001
9.299999999999891e+000	2.671637e+001
9.319999999999890e+000	2.676464e+001
9.339999999999890e+000	2.681257e+001
9.359999999999889e+000	2.686016e+001
9.379999999999889e+000	2.690741e+001
9.399999999999888e+000	2.695433e+001
9.419999999999888e+000	2.700091e+001
9.439999999999888e+000	2.704717e+001
9.459999999999887e+000	2.709309e+001
9.479999999999887e+000	2.713869e+001
9.499999999999886e+000	2.718397e+001
9.519999999999886e+000	2.722893e+001
9.539999999999886e+000	2.727357e+001
